Path,Category,Extension,Width,Height,TextureType,SpriteMode,PixelsPerUnit,SerializedReferenceCount,DuplicateFilename,ReferencedBy
Assets/Art/Sprites/Enemies/Default/worm_ring_move_a.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Default/worm_ring_move_b.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Default/worm_ring_rest.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/barnacle_attack_a.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/barnacle_attack_b.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/barnacle_attack_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/bee_a.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/bee_b.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/bee_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/block_fall.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/block_idle.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/block_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/fish_blue_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/fish_blue_swim_a.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/fish_blue_swim_b.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/fish_purple_down.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/fish_purple_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/fish_purple_up.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/fish_yellow_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/fish_yellow_swim_a.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/fish_yellow_swim_b.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/fly_a.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/fly_b.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/fly_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/frog_idle.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/frog_jump.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/frog_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/ladybug_fly.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/ladybug_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/ladybug_walk_a.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/ladybug_walk_b.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/mouse_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/mouse_walk_a.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/mouse_walk_b.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/saw_a.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/saw_b.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/saw_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_block_jump.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_block_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_block_walk_a.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_block_walk_b.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_fire_flat.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_fire_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_fire_walk_a.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_fire_walk_b.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_normal_flat.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_normal_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_normal_walk_a.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_normal_walk_b.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_spike_flat.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_spike_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_spike_walk_a.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/slime_spike_walk_b.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/snail_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/snail_shell.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/snail_walk_a.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/snail_walk_b.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/worm_normal_move_a.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/worm_normal_move_b.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/worm_normal_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/worm_ring_move_a.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/worm_ring_move_b.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Enemies/Double/worm_ring_rest.png,Sprites,png,128,128,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_blue.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_coin.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_coin_active.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_empty.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_empty_warning.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_exclamation.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_exclamation_active.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_green.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_plank.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_planks.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_red.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_spikes.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_strong_coin.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_strong_coin_active.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_strong_danger.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_strong_danger_active.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_strong_empty.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_strong_empty_active.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_strong_exclamation.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_strong_exclamation_active.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/block_yellow.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/bomb.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/bomb_active.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/bricks_brown.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/bricks_grey.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/brick_brown.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/brick_brown_diagonal.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/brick_grey.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/brick_grey_diagonal.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/bridge.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/bridge_logs.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/bush.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/cactus.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/chain.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/coin_bronze.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/coin_bronze_side.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/coin_gold.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/coin_gold_side.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/coin_silver.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/coin_silver_side.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/conveyor.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/door_closed.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/door_closed_top.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/door_open.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/door_open_top.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/fence.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/fence_broken.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/fireball.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/flag_blue_a.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/flag_blue_b.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/flag_green_a.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/flag_green_b.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/flag_off.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/flag_red_a.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/flag_red_b.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/flag_yellow_a.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/flag_yellow_b.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/gem_blue.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/gem_green.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/gem_red.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/gem_yellow.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/grass.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/grass_purple.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/heart.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hill.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hill_top.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hill_top_smile.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_character_0.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_character_1.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_character_2.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_character_3.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_character_4.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_character_5.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_character_6.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_character_7.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_character_8.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_character_9.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_character_multiply.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_character_percent.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_coin.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_heart.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_heart_empty.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_heart_half.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_key_blue.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_key_green.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_key_red.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_key_yellow.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_player_beige.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_player_green.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_player_helmet_beige.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_player_helmet_green.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_player_helmet_pink.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_player_helmet_purple.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_player_helmet_yellow.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_player_pink.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_player_purple.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/hud_player_yellow.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/key_blue.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/key_green.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/key_red.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/key_yellow.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/ladder_bottom.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/ladder_middle.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/ladder_top.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/lava.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/lava_top.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/lava_top_low.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/lever.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/lever_left.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/lever_right.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/lock_blue.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/lock_green.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/lock_red.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/lock_yellow.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/mushroom_brown.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/mushroom_red.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/ramp.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/rock.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/rope.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/rop_attached.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/saw.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/sign.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/sign_exit.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/sign_left.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/sign_right.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/snow.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/spikes.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/spring.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/spring_out.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/star.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/switch_blue.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/switch_blue_pressed.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/switch_green.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/switch_green_pressed.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/switch_red.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/switch_red_pressed.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/switch_yellow.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/switch_yellow_pressed.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_block.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_block_bottom.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_block_bottom_left.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_block_bottom_right.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_block_center.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_block_left.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_block_right.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_block_top.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_block_top_left.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_block_top_right.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_cloud.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_cloud_background.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_cloud_left.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_cloud_middle.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_cloud_right.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_horizontal_left.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_horizontal_middle.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_horizontal_overhang_left.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_horizontal_overhang_right.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_horizontal_right.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_ramp_long_a.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_ramp_long_b.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_ramp_long_c.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_ramp_short_a.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_ramp_short_b.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_vertical_bottom.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_vertical_middle.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_dirt_vertical_top.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_grass_block.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
Assets/Art/Sprites/Tiles/Default/terrain_grass_block_bottom.png,Sprites,png,64,64,Sprite,Multiple,100,0,Yes,
